//-----------------------------------------------
//メッシュフィールドの配置処理
//Author: 加藤瑞葵
//-----------------------------------------------
SET_MESHFIELD
vertical = 50
-300.00 15.38 600.00
-200.00 16.52 600.00
-100.00 20.30 600.00
0.00 28.42 600.00
100.00 31.04 600.00
200.00 38.62 600.00
300.00 71.63 600.00
400.00 89.52 600.00
500.00 90.27 600.00
600.00 92.14 600.00
700.00 107.40 600.00
800.00 112.07 600.00
900.00 126.73 600.00
1000.00 143.26 600.00
1100.00 134.92 600.00
1200.00 118.68 600.00
1300.00 100.36 600.00
1400.00 86.70 600.00
1500.00 65.14 600.00
1600.00 52.29 600.00
1700.00 48.07 600.00
1800.00 41.20 600.00
1900.00 37.88 600.00
2000.00 34.98 600.00
2100.00 54.97 600.00
2200.00 77.23 600.00
2300.00 115.04 600.00
2400.00 137.94 600.00
2500.00 143.86 600.00
-2500.00 249.39 500.00
-2400.00 235.28 500.00
-2300.00 166.46 500.00
-2200.00 123.84 500.00
-2100.00 86.45 500.00
-2000.00 104.14 500.00
-1900.00 132.00 500.00
-1800.00 187.23 500.00
-1700.00 205.79 500.00
-1600.00 215.83 500.00
-1500.00 196.61 500.00
-1400.00 178.93 500.00
-1300.00 167.47 500.00
-1200.00 111.92 500.00
-1100.00 111.29 500.00
-1000.00 112.32 500.00
-900.00 108.58 500.00
-800.00 103.30 500.00
-700.00 79.32 500.00
-600.00 62.69 500.00
-500.00 40.41 500.00
-400.00 16.87 500.00
-300.00 5.07 500.00
-200.00 12.75 500.00
-100.00 24.10 500.00
0.00 29.97 500.00
100.00 37.57 500.00
200.00 46.86 500.00
300.00 48.76 500.00
400.00 75.49 500.00
500.00 82.39 500.00
600.00 92.24 500.00
700.00 101.32 500.00
800.00 113.41 500.00
900.00 143.75 500.00
1000.00 156.42 500.00
1100.00 140.29 500.00
1200.00 131.30 500.00
1300.00 97.74 500.00
1400.00 78.62 500.00
1500.00 63.00 500.00
1600.00 52.30 500.00
1700.00 49.79 500.00
1800.00 43.53 500.00
1900.00 37.53 500.00
2000.00 43.53 500.00
2100.00 59.64 500.00
2200.00 86.89 500.00
2300.00 108.42 500.00
2400.00 134.15 500.00
2500.00 144.86 500.00
-2500.00 268.16 400.00
-2400.00 221.65 400.00
-2300.00 174.69 400.00
-2200.00 117.65 400.00
-2100.00 80.26 400.00
-2000.00 83.99 400.00
-1900.00 116.67 400.00
-1800.00 138.49 400.00
-1700.00 166.86 400.00
-1600.00 168.88 400.00
-1500.00 181.57 400.00
-1400.00 162.51 400.00
-1300.00 153.31 400.00
-1200.00 101.15 400.00
-1100.00 110.53 400.00
-1000.00 108.23 400.00
-900.00 107.02 400.00
-800.00 85.49 400.00
-700.00 67.34 400.00
-600.00 54.02 400.00
-500.00 28.50 400.00
-400.00 11.02 400.00
-300.00 9.95 400.00
-200.00 21.48 400.00
-100.00 25.32 400.00
0.00 32.68 400.00
100.00 40.89 400.00
200.00 42.76 400.00
300.00 53.35 400.00
400.00 60.36 400.00
500.00 63.70 400.00
600.00 77.41 400.00
700.00 91.94 400.00
800.00 113.47 400.00
900.00 129.01 400.00
1000.00 121.12 400.00
1100.00 148.86 400.00
1200.00 121.67 400.00
1300.00 96.31 400.00
1400.00 82.79 400.00
1500.00 63.31 400.00
1600.00 52.68 400.00
1700.00 50.74 400.00
1800.00 42.68 400.00
1900.00 41.88 400.00
2000.00 48.35 400.00
2100.00 62.30 400.00
2200.00 95.15 400.00
2300.00 119.76 400.00
2400.00 129.28 400.00
2500.00 129.00 400.00
-2500.00 246.52 300.00
-2400.00 225.17 300.00
-2300.00 158.97 300.00
-2200.00 113.28 300.00
-2100.00 70.65 300.00
-2000.00 63.11 300.00
-1900.00 101.51 300.00
-1800.00 116.93 300.00
-1700.00 128.85 300.00
-1600.00 135.07 300.00
-1500.00 132.36 300.00
-1400.00 126.39 300.00
-1300.00 116.41 300.00
-1200.00 120.54 300.00
-1100.00 96.50 300.00
-1000.00 88.60 300.00
-900.00 93.66 300.00
-800.00 78.85 300.00
-700.00 60.90 300.00
-600.00 39.63 300.00
-500.00 19.15 300.00
-400.00 6.61 300.00
-300.00 11.69 300.00
-200.00 21.73 300.00
-100.00 32.74 300.00
0.00 46.45 300.00
100.00 39.85 300.00
200.00 50.83 300.00
300.00 50.07 300.00
400.00 53.21 300.00
500.00 61.84 300.00
600.00 73.65 300.00
700.00 103.66 300.00
800.00 110.10 300.00
900.00 132.86 300.00
1000.00 115.68 300.00
1100.00 101.70 300.00
1200.00 110.14 300.00
1300.00 89.71 300.00
1400.00 72.49 300.00
1500.00 60.34 300.00
1600.00 62.08 300.00
1700.00 54.17 300.00
1800.00 55.45 300.00
1900.00 50.88 300.00
2000.00 49.87 300.00
2100.00 67.26 300.00
2200.00 95.28 300.00
2300.00 110.20 300.00
2400.00 140.03 300.00
2500.00 135.99 300.00
-2500.00 262.84 200.00
-2400.00 216.87 200.00
-2300.00 163.00 200.00
-2200.00 105.05 200.00
-2100.00 54.58 200.00
-2000.00 53.10 200.00
-1900.00 79.09 200.00
-1800.00 99.44 200.00
-1700.00 108.62 200.00
-1600.00 108.31 200.00
-1500.00 116.55 200.00
-1400.00 111.16 200.00
-1300.00 104.89 200.00
-1200.00 104.86 200.00
-1100.00 97.80 200.00
-1000.00 79.34 200.00
-900.00 67.72 200.00
-800.00 56.20 200.00
-700.00 41.70 200.00
-600.00 22.57 200.00
-500.00 8.14 200.00
-400.00 9.92 200.00
-300.00 16.28 200.00
-200.00 28.61 200.00
-100.00 39.42 200.00
0.00 38.45 200.00
100.00 44.33 200.00
200.00 43.14 200.00
300.00 46.42 200.00
400.00 52.69 200.00
500.00 66.64 200.00
600.00 78.00 200.00
700.00 98.55 200.00
800.00 111.76 200.00
900.00 113.79 200.00
1000.00 102.99 200.00
1100.00 99.19 200.00
1200.00 71.52 200.00
1300.00 85.97 200.00
1400.00 75.02 200.00
1500.00 69.12 200.00
1600.00 62.58 200.00
1700.00 65.96 200.00
1800.00 62.42 200.00
1900.00 58.10 200.00
2000.00 58.92 200.00
2100.00 65.78 200.00
2200.00 91.89 200.00
2300.00 106.26 200.00
2400.00 124.17 200.00
2500.00 116.49 200.00
-2500.00 257.38 100.00
-2400.00 228.40 100.00
-2300.00 157.67 100.00
-2200.00 96.12 100.00
-2100.00 43.25 100.00
-2000.00 39.13 100.00
-1900.00 51.93 100.00
-1800.00 68.68 100.00
-1700.00 74.12 100.00
-1600.00 80.85 100.00
-1500.00 79.41 100.00
-1400.00 77.58 100.00
-1300.00 76.56 100.00
-1200.00 79.58 100.00
-1100.00 71.28 100.00
-1000.00 60.02 100.00
-900.00 58.40 100.00
-800.00 38.09 100.00
-700.00 24.74 100.00
-600.00 12.60 100.00
-500.00 3.40 100.00
-400.00 9.24 100.00
-300.00 20.37 100.00
-200.00 32.63 100.00
-100.00 33.97 100.00
0.00 43.96 100.00
100.00 46.88 100.00
200.00 46.07 100.00
300.00 50.47 100.00
400.00 55.17 100.00
500.00 77.58 100.00
600.00 80.23 100.00
700.00 90.83 100.00
800.00 97.01 100.00
900.00 95.94 100.00
1000.00 89.15 100.00
1100.00 68.81 100.00
1200.00 48.59 100.00
1300.00 82.95 100.00
1400.00 64.47 100.00
1500.00 70.98 100.00
1600.00 71.79 100.00
1700.00 72.71 100.00
1800.00 75.09 100.00
1900.00 69.60 100.00
2000.00 69.28 100.00
2100.00 74.96 100.00
2200.00 92.72 100.00
2300.00 114.09 100.00
2400.00 125.75 100.00
2500.00 116.98 100.00
-2500.00 166.55 0.00
-2400.00 144.54 0.00
-2300.00 159.83 0.00
-2200.00 94.30 0.00
-2100.00 35.65 0.00
-2000.00 27.67 0.00
-1900.00 37.88 0.00
-1800.00 54.40 0.00
-1700.00 55.14 0.00
-1600.00 58.82 0.00
-1500.00 54.39 0.00
-1400.00 46.38 0.00
-1300.00 53.26 0.00
-1200.00 51.81 0.00
-1100.00 52.64 0.00
-1000.00 45.04 0.00
-900.00 35.62 0.00
-800.00 25.55 0.00
-700.00 12.82 0.00
-600.00 4.09 0.00
-500.00 4.89 0.00
-400.00 12.77 0.00
-300.00 21.93 0.00
-200.00 35.59 0.00
-100.00 40.87 0.00
0.00 45.42 0.00
100.00 56.91 0.00
200.00 59.36 0.00
300.00 70.45 0.00
400.00 70.04 0.00
500.00 78.29 0.00
600.00 95.31 0.00
700.00 98.21 0.00
800.00 91.06 0.00
900.00 77.27 0.00
1000.00 69.23 0.00
1100.00 51.56 0.00
1200.00 48.32 0.00
1300.00 72.17 0.00
1400.00 68.94 0.00
1500.00 37.15 0.00
1600.00 58.36 0.00
1700.00 80.63 0.00
1800.00 81.08 0.00
1900.00 79.57 0.00
2000.00 60.99 0.00
2100.00 78.63 0.00
2200.00 80.81 0.00
2300.00 116.04 0.00
2400.00 132.23 0.00
2500.00 126.53 0.00
-2500.00 190.02 -100.00
-2400.00 158.52 -100.00
-2300.00 111.70 -100.00
-2200.00 69.80 -100.00
-2100.00 36.43 -100.00
-2000.00 25.69 -100.00
-1900.00 34.64 -100.00
-1800.00 50.47 -100.00
-1700.00 44.23 -100.00
-1600.00 38.39 -100.00
-1500.00 32.22 -100.00
-1400.00 31.81 -100.00
-1300.00 25.71 -100.00
-1200.00 26.20 -100.00
-1100.00 23.56 -100.00
-1000.00 22.38 -100.00
-900.00 15.99 -100.00
-800.00 11.04 -100.00
-700.00 5.84 -100.00
-600.00 0.63 -100.00
-500.00 5.85 -100.00
-400.00 13.08 -100.00
-300.00 28.69 -100.00
-200.00 36.73 -100.00
-100.00 54.98 -100.00
0.00 62.40 -100.00
100.00 70.64 -100.00
200.00 84.93 -100.00
300.00 88.75 -100.00
400.00 86.29 -100.00
500.00 99.11 -100.00
600.00 89.25 -100.00
700.00 92.92 -100.00
800.00 74.20 -100.00
900.00 68.40 -100.00
1000.00 44.30 -100.00
1100.00 35.25 -100.00
1200.00 43.61 -100.00
1300.00 56.81 -100.00
1400.00 44.59 -100.00
1500.00 43.85 -100.00
1600.00 68.50 -100.00
1700.00 83.58 -100.00
1800.00 85.70 -100.00
1900.00 88.78 -100.00
2000.00 62.87 -100.00
2100.00 44.55 -100.00
2200.00 85.84 -100.00
2300.00 112.65 -100.00
2400.00 128.69 -100.00
2500.00 130.79 -100.00
-2500.00 191.86 -200.00
-2400.00 150.46 -200.00
-2300.00 121.82 -200.00
-2200.00 71.48 -200.00
-2100.00 38.70 -200.00
-2000.00 26.47 -200.00
-1900.00 44.28 -200.00
-1800.00 56.58 -200.00
-1700.00 42.57 -200.00
-1600.00 37.53 -200.00
-1500.00 34.19 -200.00
-1400.00 32.41 -200.00
-1300.00 22.83 -200.00
-1200.00 16.12 -200.00
-1100.00 14.50 -200.00
-1000.00 10.17 -200.00
-900.00 8.47 -200.00
-800.00 4.35 -200.00
-700.00 0.40 -200.00
-600.00 0.02 -200.00
-500.00 5.61 -200.00
-400.00 16.50 -200.00
-300.00 26.11 -200.00
-200.00 40.25 -200.00
-100.00 59.82 -200.00
0.00 75.96 -200.00
100.00 91.19 -200.00
200.00 93.10 -200.00
300.00 105.21 -200.00
400.00 98.59 -200.00
500.00 106.51 -200.00
600.00 91.59 -200.00
700.00 86.45 -200.00
800.00 61.16 -200.00
900.00 43.04 -200.00
1000.00 33.70 -200.00
1100.00 39.89 -200.00
1200.00 43.91 -200.00
1300.00 45.41 -200.00
1400.00 47.75 -200.00
1500.00 39.71 -200.00
1600.00 61.53 -200.00
1700.00 85.49 -200.00
1800.00 86.23 -200.00
1900.00 88.40 -200.00
2000.00 74.47 -200.00
2100.00 48.76 -200.00
2200.00 87.48 -200.00
2300.00 108.60 -200.00
2400.00 115.13 -200.00
2500.00 127.76 -200.00
-2500.00 179.13 -300.00
-2400.00 166.37 -300.00
-2300.00 122.98 -300.00
-2200.00 78.65 -300.00
-2100.00 41.33 -300.00
-2000.00 35.02 -300.00
-1900.00 46.00 -300.00
-1800.00 46.62 -300.00
-1700.00 40.84 -300.00
-1600.00 36.86 -300.00
-1500.00 41.09 -300.00
-1400.00 39.96 -300.00
-1300.00 31.81 -300.00
-1200.00 27.85 -300.00
-1100.00 16.07 -300.00
-1000.00 6.12 -300.00
-900.00 0.90 -300.00
-800.00 0.00 -300.00
-700.00 0.00 -300.00
-600.00 0.00 -300.00
-500.00 5.80 -300.00
-400.00 13.56 -300.00
-300.00 25.94 -300.00
-200.00 46.90 -300.00
-100.00 60.96 -300.00
0.00 84.80 -300.00
100.00 87.21 -300.00
200.00 101.21 -300.00
300.00 113.30 -300.00
400.00 106.74 -300.00
500.00 88.79 -300.00
600.00 84.78 -300.00
700.00 72.10 -300.00
800.00 46.04 -300.00
900.00 34.70 -300.00
1000.00 27.89 -300.00
1100.00 32.77 -300.00
1200.00 38.46 -300.00
1300.00 43.62 -300.00
1400.00 48.31 -300.00
1500.00 46.97 -300.00
1600.00 61.77 -300.00
1700.00 86.80 -300.00
1800.00 100.47 -300.00
1900.00 90.70 -300.00
2000.00 76.72 -300.00
2100.00 52.67 -300.00
2200.00 63.58 -300.00
2300.00 102.62 -300.00
2400.00 133.26 -300.00
2500.00 122.97 -300.00
-2500.00 193.29 -400.00
-2400.00 174.56 -400.00
-2300.00 122.97 -400.00
-2200.00 73.57 -400.00
-2100.00 42.55 -400.00
-2000.00 32.74 -400.00
-1900.00 55.08 -400.00
-1800.00 47.29 -400.00
-1700.00 40.13 -400.00
-1600.00 58.22 -400.00
-1500.00 53.74 -400.00
-1400.00 63.38 -400.00
-1300.00 43.10 -400.00
-1200.00 30.96 -400.00
-1100.00 20.54 -400.00
-1000.00 6.52 -400.00
-900.00 1.23 -400.00
-800.00 0.00 -400.00
-700.00 0.00 -400.00
-600.00 0.00 -400.00
-500.00 3.91 -400.00
-400.00 11.88 -400.00
-300.00 27.56 -400.00
-200.00 40.82 -400.00
-100.00 55.67 -400.00
0.00 84.03 -400.00
100.00 101.22 -400.00
200.00 105.54 -400.00
300.00 117.23 -400.00
400.00 105.29 -400.00
500.00 83.38 -400.00
600.00 68.32 -400.00
700.00 55.01 -400.00
800.00 29.51 -400.00
900.00 25.44 -400.00
1000.00 24.52 -400.00
1100.00 27.57 -400.00
1200.00 34.06 -400.00
1300.00 42.00 -400.00
1400.00 44.16 -400.00
1500.00 47.52 -400.00
1600.00 52.84 -400.00
1700.00 78.72 -400.00
1800.00 103.87 -400.00
1900.00 90.35 -400.00
2000.00 75.06 -400.00
2100.00 58.42 -400.00
2200.00 58.25 -400.00
2300.00 92.72 -400.00
2400.00 109.20 -400.00
2500.00 124.41 -400.00
-2500.00 223.13 -500.00
-2400.00 184.97 -500.00
-2300.00 136.40 -500.00
-2200.00 80.56 -500.00
-2100.00 43.25 -500.00
-2000.00 39.63 -500.00
-1900.00 61.07 -500.00
-1800.00 52.44 -500.00
-1700.00 45.71 -500.00
-1600.00 64.72 -500.00
-1500.00 58.15 -500.00
-1400.00 66.14 -500.00
-1300.00 45.41 -500.00
-1200.00 35.08 -500.00
-1100.00 18.20 -500.00
-1000.00 6.28 -500.00
-900.00 1.84 -500.00
-800.00 0.00 -500.00
-700.00 0.00 -500.00
-600.00 0.00 -500.00
-500.00 1.29 -500.00
-400.00 7.96 -500.00
-300.00 19.84 -500.00
-200.00 32.06 -500.00
-100.00 53.93 -500.00
0.00 68.66 -500.00
100.00 85.99 -500.00
200.00 85.23 -500.00
300.00 98.78 -500.00
400.00 92.80 -500.00
500.00 102.01 -500.00
600.00 87.88 -500.00
700.00 33.98 -500.00
800.00 28.60 -500.00
900.00 24.69 -500.00
1000.00 23.00 -500.00
1100.00 22.44 -500.00
1200.00 29.82 -500.00
1300.00 46.20 -500.00
1400.00 53.13 -500.00
1500.00 57.28 -500.00
1600.00 57.76 -500.00
1700.00 82.12 -500.00
1800.00 101.96 -500.00
1900.00 109.11 -500.00
2000.00 80.93 -500.00
2100.00 61.51 -500.00
2200.00 54.31 -500.00
2300.00 82.44 -500.00
2400.00 112.59 -500.00
2500.00 109.14 -500.00
-2500.00 235.25 -600.00
-2400.00 207.22 -600.00
-2300.00 151.70 -600.00
-2200.00 91.00 -600.00
-2100.00 41.60 -600.00
-2000.00 37.25 -600.00
-1900.00 58.73 -600.00
-1800.00 50.38 -600.00
-1700.00 55.24 -600.00
-1600.00 60.73 -600.00
-1500.00 65.96 -600.00
-1400.00 55.32 -600.00
-1300.00 44.32 -600.00
-1200.00 31.20 -600.00
-1100.00 14.90 -600.00
-1000.00 5.29 -600.00
-900.00 0.44 -600.00
-800.00 0.00 -600.00
-700.00 0.00 -600.00
-600.00 0.00 -600.00
-500.00 0.00 -600.00
-400.00 4.22 -600.00
-300.00 12.11 -600.00
-200.00 19.90 -600.00
-100.00 36.55 -600.00
0.00 44.00 -600.00
100.00 57.37 -600.00
200.00 62.03 -600.00
300.00 69.33 -600.00
400.00 75.32 -600.00
500.00 65.64 -600.00
600.00 62.53 -600.00
700.00 53.46 -600.00
800.00 32.00 -600.00
900.00 22.41 -600.00
1000.00 23.55 -600.00
1100.00 24.46 -600.00
1200.00 29.88 -600.00
1300.00 39.31 -600.00
1400.00 57.41 -600.00
1500.00 61.67 -600.00
1600.00 67.98 -600.00
1700.00 83.61 -600.00
1800.00 102.34 -600.00
1900.00 104.34 -600.00
2000.00 92.52 -600.00
2100.00 69.35 -600.00
2200.00 38.66 -600.00
2300.00 61.77 -600.00
2400.00 79.67 -600.00
2500.00 103.04 -600.00
-2500.00 240.72 -700.00
-2400.00 220.86 -700.00
-2300.00 152.20 -700.00
-2200.00 88.36 -700.00
-2100.00 41.25 -700.00
-2000.00 36.18 -700.00
-1900.00 54.28 -700.00
-1800.00 85.21 -700.00
-1700.00 51.96 -700.00
-1600.00 60.02 -700.00
-1500.00 60.20 -700.00
-1400.00 48.79 -700.00
-1300.00 36.36 -700.00
-1200.00 18.90 -700.00
-1100.00 7.28 -700.00
-1000.00 2.74 -700.00
-900.00 0.00 -700.00
-800.00 0.00 -700.00
-700.00 0.00 -700.00
-600.00 0.00 -700.00
-500.00 0.00 -700.00
-400.00 0.06 -700.00
-300.00 5.05 -700.00
-200.00 13.86 -700.00
-100.00 20.35 -700.00
0.00 31.65 -700.00
100.00 32.32 -700.00
200.00 38.77 -700.00
300.00 49.80 -700.00
400.00 51.60 -700.00
500.00 48.43 -700.00
600.00 54.94 -700.00
700.00 41.09 -700.00
800.00 36.47 -700.00
900.00 24.66 -700.00
1000.00 25.10 -700.00
1100.00 25.98 -700.00
1200.00 31.92 -700.00
1300.00 41.16 -700.00
1400.00 59.67 -700.00
1500.00 68.10 -700.00
1600.00 62.25 -700.00
1700.00 74.82 -700.00
1800.00 93.27 -700.00
1900.00 101.15 -700.00
2000.00 83.93 -700.00
2100.00 58.09 -700.00
2200.00 44.57 -700.00
2300.00 49.08 -700.00
2400.00 69.77 -700.00
2500.00 77.54 -700.00
-2500.00 271.28 -800.00
-2400.00 225.51 -800.00
-2300.00 159.32 -800.00
-2200.00 92.73 -800.00
-2100.00 42.28 -800.00
-2000.00 39.00 -800.00
-1900.00 64.31 -800.00
-1800.00 90.91 -800.00
-1700.00 116.31 -800.00
-1600.00 72.72 -800.00
-1500.00 58.17 -800.00
-1400.00 48.43 -800.00
-1300.00 28.27 -800.00
-1200.00 18.42 -800.00
-1100.00 10.01 -800.00
-1000.00 3.56 -800.00
-900.00 0.00 -800.00
-800.00 0.00 -800.00
-700.00 0.00 -800.00
-600.00 0.00 -800.00
-500.00 0.00 -800.00
-400.00 0.00 -800.00
-300.00 0.27 -800.00
-200.00 4.87 -800.00
-100.00 8.32 -800.00
0.00 14.42 -800.00
100.00 14.88 -800.00
200.00 21.74 -800.00
300.00 28.18 -800.00
400.00 32.91 -800.00
500.00 46.34 -800.00
600.00 45.45 -800.00
700.00 49.60 -800.00
800.00 44.70 -800.00
900.00 32.90 -800.00
1000.00 32.52 -800.00
1100.00 29.50 -800.00
1200.00 36.66 -800.00
1300.00 44.02 -800.00
1400.00 65.15 -800.00
1500.00 72.60 -800.00
1600.00 69.52 -800.00
1700.00 69.09 -800.00
1800.00 87.69 -800.00
1900.00 88.68 -800.00
2000.00 82.07 -800.00
2100.00 69.54 -800.00
2200.00 47.67 -800.00
2300.00 65.16 -800.00
2400.00 91.47 -800.00
2500.00 89.65 -800.00
-2500.00 196.68 -900.00
-2400.00 236.98 -900.00
-2300.00 165.34 -900.00
-2200.00 101.77 -900.00
-2100.00 41.75 -900.00
-2000.00 42.14 -900.00
-1900.00 63.84 -900.00
-1800.00 88.36 -900.00
-1700.00 116.19 -900.00
-1600.00 121.34 -900.00
-1500.00 71.68 -900.00
-1400.00 64.22 -900.00
-1300.00 45.30 -900.00
-1200.00 29.68 -900.00
-1100.00 15.75 -900.00
-1000.00 7.38 -900.00
-900.00 1.45 -900.00
-800.00 0.00 -900.00
-700.00 0.00 -900.00
-600.00 0.00 -900.00
-500.00 0.00 -900.00
-400.00 0.00 -900.00
-300.00 0.00 -900.00
-200.00 0.00 -900.00
-100.00 1.74 -900.00
0.00 3.26 -900.00
100.00 3.44 -900.00
200.00 6.93 -900.00
300.00 16.24 -900.00
400.00 26.63 -900.00
500.00 44.86 -900.00
600.00 50.62 -900.00
700.00 50.59 -900.00
800.00 53.22 -900.00
900.00 41.24 -900.00
1000.00 45.32 -900.00
1100.00 40.10 -900.00
1200.00 49.36 -900.00
1300.00 58.79 -900.00
1400.00 70.58 -900.00
1500.00 90.63 -900.00
1600.00 112.90 -900.00
1700.00 71.97 -900.00
1800.00 64.19 -900.00
1900.00 113.25 -900.00
2000.00 103.37 -900.00
2100.00 59.71 -900.00
2200.00 50.06 -900.00
2300.00 88.32 -900.00
2400.00 105.29 -900.00
2500.00 108.70 -900.00
-2500.00 216.22 -1000.00
-2400.00 183.73 -1000.00
-2300.00 132.61 -1000.00
-2200.00 99.22 -1000.00
-2100.00 45.28 -1000.00
-2000.00 43.22 -1000.00
-1900.00 65.03 -1000.00
-1800.00 107.60 -1000.00
-1700.00 121.08 -1000.00
-1600.00 129.27 -1000.00
-1500.00 130.82 -1000.00
-1400.00 102.36 -1000.00
-1300.00 73.88 -1000.00
-1200.00 39.37 -1000.00
-1100.00 19.38 -1000.00
-1000.00 12.51 -1000.00
-900.00 3.36 -1000.00
-800.00 0.23 -1000.00
-700.00 0.00 -1000.00
-600.00 0.00 -1000.00
-500.00 0.00 -1000.00
-400.00 0.00 -1000.00
-300.00 0.00 -1000.00
-200.00 0.00 -1000.00
-100.00 0.00 -1000.00
0.00 0.00 -1000.00
100.00 0.00 -1000.00
200.00 2.72 -1000.00
300.00 12.08 -1000.00
400.00 25.24 -1000.00
500.00 36.16 -1000.00
600.00 58.50 -1000.00
700.00 55.63 -1000.00
800.00 54.41 -1000.00
900.00 57.05 -1000.00
1000.00 55.69 -1000.00
1100.00 47.74 -1000.00
1200.00 56.75 -1000.00
1300.00 67.58 -1000.00
1400.00 64.49 -1000.00
1500.00 90.36 -1000.00
1600.00 103.69 -1000.00
1700.00 121.49 -1000.00
1800.00 116.62 -1000.00
1900.00 99.82 -1000.00
2000.00 75.66 -1000.00
2100.00 50.59 -1000.00
2200.00 57.23 -1000.00
2300.00 88.66 -1000.00
2400.00 118.53 -1000.00
2500.00 117.20 -1000.00
-2500.00 213.87 -1100.00
-2400.00 183.96 -1100.00
-2300.00 127.27 -1100.00
-2200.00 77.55 -1100.00
-2100.00 44.17 -1100.00
-2000.00 43.95 -1100.00
-1900.00 65.08 -1100.00
-1800.00 88.76 -1100.00
-1700.00 98.16 -1100.00
-1600.00 98.51 -1100.00
-1500.00 80.87 -1100.00
-1400.00 119.80 -1100.00
-1300.00 90.63 -1100.00
-1200.00 58.07 -1100.00
-1100.00 34.07 -1100.00
-1000.00 17.95 -1100.00
-900.00 8.04 -1100.00
-800.00 5.43 -1100.00
-700.00 5.70 -1100.00
-600.00 4.07 -1100.00
-500.00 3.52 -1100.00
-400.00 3.09 -1100.00
-300.00 2.33 -1100.00
-200.00 2.64 -1100.00
-100.00 3.37 -1100.00
0.00 2.76 -1100.00
100.00 1.40 -1100.00
200.00 1.77 -1100.00
300.00 10.68 -1100.00
400.00 27.12 -1100.00
500.00 41.50 -1100.00
600.00 53.43 -1100.00
700.00 53.32 -1100.00
800.00 54.51 -1100.00
900.00 59.19 -1100.00
1000.00 56.93 -1100.00
1100.00 55.41 -1100.00
1200.00 52.81 -1100.00
1300.00 61.08 -1100.00
1400.00 69.90 -1100.00
1500.00 83.15 -1100.00
1600.00 98.95 -1100.00
1700.00 101.67 -1100.00
1800.00 92.69 -1100.00
1900.00 92.13 -1100.00
2000.00 60.85 -1100.00
2100.00 63.26 -1100.00
2200.00 60.99 -1100.00
2300.00 85.09 -1100.00
2400.00 120.21 -1100.00
2500.00 126.18 -1100.00
-2500.00 215.54 -1200.00
-2400.00 171.43 -1200.00
-2300.00 116.26 -1200.00
-2200.00 67.53 -1200.00
-2100.00 33.94 -1200.00
-2000.00 42.72 -1200.00
-1900.00 73.48 -1200.00
-1800.00 85.89 -1200.00
-1700.00 106.99 -1200.00
-1600.00 104.47 -1200.00
-1500.00 78.98 -1200.00
-1400.00 87.15 -1200.00
-1300.00 109.92 -1200.00
-1200.00 71.85 -1200.00
-1100.00 50.11 -1200.00
-1000.00 39.64 -1200.00
-900.00 30.60 -1200.00
-800.00 26.18 -1200.00
-700.00 24.43 -1200.00
-600.00 22.64 -1200.00
-500.00 21.41 -1200.00
-400.00 15.28 -1200.00
-300.00 15.59 -1200.00
-200.00 15.18 -1200.00
-100.00 10.65 -1200.00
0.00 10.90 -1200.00
100.00 6.96 -1200.00
200.00 3.26 -1200.00
300.00 8.48 -1200.00
400.00 17.93 -1200.00
500.00 28.86 -1200.00
600.00 39.89 -1200.00
700.00 56.56 -1200.00
800.00 53.12 -1200.00
900.00 56.37 -1200.00
1000.00 58.48 -1200.00
1100.00 49.95 -1200.00
1200.00 55.41 -1200.00
1300.00 65.42 -1200.00
1400.00 68.83 -1200.00
1500.00 91.56 -1200.00
1600.00 102.19 -1200.00
1700.00 100.63 -1200.00
1800.00 96.76 -1200.00
1900.00 70.65 -1200.00
2000.00 54.87 -1200.00
2100.00 48.91 -1200.00
2200.00 64.15 -1200.00
2300.00 85.04 -1200.00
2400.00 120.03 -1200.00
2500.00 113.91 -1200.00
-2500.00 233.63 -1300.00
-2400.00 190.16 -1300.00
-2300.00 120.46 -1300.00
-2200.00 63.69 -1300.00
-2100.00 32.41 -1300.00
-2000.00 41.66 -1300.00
-1900.00 63.19 -1300.00
-1800.00 88.11 -1300.00
-1700.00 94.30 -1300.00
-1600.00 101.02 -1300.00
-1500.00 100.57 -1300.00
-1400.00 102.26 -1300.00
-1300.00 95.77 -1300.00
-1200.00 101.46 -1300.00
-1100.00 76.43 -1300.00
-1000.00 59.80 -1300.00
-900.00 51.64 -1300.00
-800.00 55.13 -1300.00
-700.00 54.24 -1300.00
-600.00 55.05 -1300.00
-500.00 44.32 -1300.00
-400.00 37.95 -1300.00
-300.00 33.44 -1300.00
-200.00 26.99 -1300.00
-100.00 24.18 -1300.00
0.00 18.37 -1300.00
100.00 11.64 -1300.00
200.00 9.00 -1300.00
300.00 7.49 -1300.00
400.00 11.55 -1300.00
500.00 21.53 -1300.00
600.00 29.85 -1300.00
700.00 43.19 -1300.00
800.00 44.85 -1300.00
900.00 54.93 -1300.00
1000.00 47.39 -1300.00
1100.00 46.17 -1300.00
1200.00 47.09 -1300.00
1300.00 59.68 -1300.00
1400.00 77.30 -1300.00
1500.00 91.88 -1300.00
1600.00 100.72 -1300.00
1700.00 90.64 -1300.00
1800.00 78.63 -1300.00
1900.00 62.85 -1300.00
2000.00 38.43 -1300.00
2100.00 39.89 -1300.00
2200.00 53.87 -1300.00
2300.00 82.22 -1300.00
2400.00 98.57 -1300.00
